date,air_temp,sea_temp,sea_air_pre,humidity,vis,u,v,ASTD,DT,T_DT,sst-DT,label,ttd
2014-01-08 14:00,3.9,13,1014.6,89.3,990,-1.285984308,2.026387021,-9.1,2.155561882,1.744438118,10.84443812,TRUE,20
2014-01-08 14:10,3.9,13.1,1014.6,89.5,1500,-1.321153776,2.003634872,-9.2,2.191085445,1.708914555,10.90891456,TRUE,10
2014-01-08 14:20,4,13.1,1014.4,89.6,1040,-0.991450632,2.185640786,-9.1,2.30844602,1.69155398,10.79155398,TRUE,0
2014-01-25 14:40,13.8,12.4,1011.4,80.5,680,-5.749034868,3.440726389,1.4,10.3192306,3.480769402,2.080769402,TRUE,0
2014-02-01 18:30,15.1,12.4,1013.7,83.8,1040,-4.474520749,0.478188321,2.7,12.27402975,2.825970246,0.125970246,TRUE,80
2014-02-01 18:40,15,12.5,1013.5,84.3,1090,-3.797910821,-0.125989678,2.5,12.2725183,2.7274817,0.2274817,TRUE,70
2014-02-01 18:50,14.9,12.5,1013.4,84.8,1110,-2.880881057,-0.836973318,2.4,12.27029793,2.629702073,0.229702073,TRUE,60
2014-02-01 19:00,14.8,12.5,1013.4,85.5,1800,-3.355309436,-0.549452992,2.3,12.30580106,2.494198941,0.194198941,TRUE,50
2014-02-01 19:10,14.7,12.5,1013.4,86.4,1460,-3.408915885,-0.793279576,2.2,12.37787327,2.322126728,0.122126728,TRUE,40
2014-02-01 19:20,14.6,12.5,1013.5,87.3,1230,-2.439302283,-1.74636891,2.1,12.44769731,2.152302687,0.052302687,TRUE,30
2014-02-01 19:30,14.4,12.5,1013.5,88.2,910,-2.163654006,-1.777245437,1.9,12.41567489,1.984325112,0.084325112,TRUE,20
2014-02-01 19:40,14.2,12.5,1013.5,89,680,-1.547680419,-1.266761745,1.7,12.36313288,1.83686712,0.13686712,TRUE,10
2014-02-01 19:50,14.1,12.5,1013.5,89.9,980,-0.609849668,-0.343632628,1.6,12.42639754,1.673602465,0.073602465,TRUE,0
2014-02-02 2:40,10.1,12.7,1011,92.8,1090,0.474711769,0.514440217,-2.6,8.946233359,1.153766641,3.753766641,FALSE,350
2014-02-02 2:50,10.2,12.7,1010.7,92.8,610,0.44454768,0.782545437,-2.5,9.045986386,1.154013614,3.654013614,FALSE,340
2014-02-02 3:00,10.1,12.7,1010.7,92.8,2040,1.745769628,0.438507021,-2.6,8.946233359,1.153766641,3.753766641,FALSE,330
2014-02-02 3:10,10.1,12.7,1010.6,92.8,1660,-0.012562696,0.299736849,-2.6,8.946233359,1.153766641,3.753766641,FALSE,320
2014-02-02 3:20,10.2,12.7,1010.4,92.9,1700,0.053582679,0.084432793,-2.5,9.063033964,1.136966036,3.636966036,FALSE,310
2014-02-02 3:30,10.3,12.7,1010.3,92.9,2000,1.327653117,0.444226519,-2.4,9.162790465,1.137209535,3.537209535,FALSE,300
2014-02-02 3:40,10,12.7,1010.2,93,1720,1.819922542,0.829386485,-2.7,8.880534809,1.119465191,3.819465191,FALSE,290
2014-02-02 3:50,10,12.7,1010.1,93,1780,2.176905634,1.010485952,-2.7,8.880534809,1.119465191,3.819465191,FALSE,280
2014-02-02 4:00,10,12.7,1010.1,93,2110,1.697405638,0.853706097,-2.7,8.880534809,1.119465191,3.819465191,FALSE,270
2014-02-02 4:10,9.9,12.6,1010.2,93,2000,1.975527284,1.362824988,-2.7,8.780775006,1.119224994,3.819224994,FALSE,260
2014-02-02 4:20,10,12.6,1010.2,93,1730,1.546127814,0.921677157,-2.6,8.880534809,1.119465191,3.719465191,FALSE,250
2014-02-02 4:30,10.1,12.5,1010,92.9,2070,1.251365048,1.150689148,-2.4,8.963277506,1.136722494,3.536722494,FALSE,240
2014-02-02 4:40,10.1,12.5,1009.9,92.9,2420,1.13137085,1.13137085,-2.4,8.963277506,1.136722494,3.536722494,FALSE,230
2014-02-02 4:50,10.3,12.5,1009.9,92.9,1170,1.012555339,0.429804241,-2.2,9.162790465,1.137209535,3.337209535,FALSE,220
2014-02-02 5:00,10.3,12.5,1009.9,92.9,1270,0.697646171,0.057356956,-2.2,9.162790465,1.137209535,3.337209535,FALSE,210
2014-02-06 8:20,3.8,12.2,1025.8,69.1,670,-3.377951038,3.686386684,-8.4,-2.087554067,5.887554067,14.28755407,TRUE,30
2014-02-06 8:30,3.6,12.2,1025.8,71.5,530,-2.758233416,3.298810153,-8.6,-1.735608723,5.335608723,13.93560872,TRUE,20
2014-02-06 8:40,3.8,12.1,1025.7,73.9,380,-2.584136556,2.648063115,-8.3,-1.003171066,4.803171066,13.10317107,TRUE,10
2014-02-06 8:50,3.7,12,1025.7,76.3,620,-2.250873563,2.809549466,-8.3,-0.583485274,4.283485274,12.58348527,TRUE,0
2014-02-08 5:20,4.2,12.3,1015.4,87.6,920,1.572323432,4.956591473,-8.1,2.147961109,2.052038891,10.15203889,TRUE,0
2014-02-10 0:40,4.2,13.5,1018.9,84.5,670,1.734190782,5.743916985,-9.3,1.568983886,2.631016114,11.93101611,FALSE,1440
2014-02-10 0:50,4,13.5,1018.7,84.7,1500,1.936079784,5.467320648,-9.5,1.408181279,2.591818721,12.09181872,FALSE,1430
2014-02-10 1:00,3.8,13.5,1018.9,85.1,1200,1.979106624,5.024254867,-9.7,1.285135935,2.514864065,12.21486406,FALSE,1420
2014-02-10 1:10,3.6,13.5,1018.9,85.6,1390,1.945651787,5.781387301,-9.9,1.180394329,2.419605671,12.31960567,FALSE,1410
2014-02-10 1:20,3.5,13.5,1019,86.2,1070,1.977708764,6.086761704,-10,1.193051542,2.306948458,12.30694846,FALSE,1400
2014-02-10 1:30,3.3,13.5,1019.3,86.7,720,1.844983634,5.18131599,-10.2,1.086697045,2.213302955,12.41330295,FALSE,1390
2014-02-10 1:40,3.1,13.5,1019.5,87.2,1440,1.917577597,5.048058653,-10.4,0.979598435,2.120401565,12.52040157,FALSE,1380
2014-02-10 1:50,3.1,13.5,1019.5,87.8,1050,1.731842854,6.161227177,-10.4,1.089080508,2.010919492,12.41091949,FALSE,1370
2014-02-10 2:00,3.2,13.5,1019.6,88.2,850,1.732493603,5.848800383,-10.3,1.261118702,1.938881298,12.2388813,FALSE,1360
2014-02-10 2:10,3,13.4,1019.6,88.3,510,1.363824256,5.637373803,-10.4,1.079979525,1.920020475,12.32002047,FALSE,1350
2014-02-10 2:20,3,13.3,1019.8,88.4,500,1.406475731,6.140995523,-10.3,1.097993564,1.902006436,12.20200644,FALSE,1340
2014-02-10 2:30,2.8,13.3,1019.7,88.5,390,1.349706326,5.846220389,-10.5,0.916779835,1.883220165,12.38322017,FALSE,1330
2014-02-10 2:40,2.8,13.3,1020,88.6,320,1.283949501,5.348034562,-10.5,0.934732923,1.865267077,12.36526708,FALSE,1320
2014-02-10 2:50,2.7,13.3,1020.2,88.7,450,1.231138744,5.462993446,-10.6,0.853051785,1.846948215,12.44694822,FALSE,1310
2014-02-10 3:00,2.7,13.3,1020.2,88.8,360,0.648029504,5.058661657,-10.6,0.870947397,1.829052603,12.4290526,FALSE,1300
2014-02-10 3:10,2.8,13.4,1020.1,88.9,430,1.04560519,5.093791298,-10.6,0.988430188,1.811569812,12.41156981,FALSE,1290
2014-02-10 3:20,2.8,13.3,1020.2,89,420,1.647481243,5.456721136,-10.5,1.006275277,1.793724723,12.29372472,FALSE,1280
2014-02-10 3:30,2.8,13.3,1020,89.1,480,1.618578063,5.360989186,-10.5,1.024093365,1.775906635,12.27590663,FALSE,1270
2014-02-10 3:40,2.8,13.3,1020,89.2,310,1.477242024,5.712071078,-10.5,1.041884453,1.758115547,12.25811555,FALSE,1260
2014-02-10 3:50,2.8,13.3,1020,89.2,650,1.243099848,6.278112994,-10.5,1.041884453,1.758115547,12.25811555,FALSE,1250
2014-02-10 4:00,2.7,13.3,1020.1,89.2,510,1.320596946,6.160034392,-10.6,0.942259847,1.757740153,12.35774015,FALSE,1240
2014-02-10 4:10,2.8,13.4,1020,89,530,1.315521064,5.237308883,-10.6,1.006275277,1.793724723,12.39372472,FALSE,1230
2014-02-10 4:20,2.8,13.4,1020,88.9,480,1.665299295,5.346660477,-10.6,0.988430188,1.811569812,12.41156981,FALSE,1220
2014-02-10 4:30,2.8,13.4,1019.9,88.7,750,2.051079373,5.956767026,-10.6,0.952659011,1.847340989,12.44734099,FALSE,1210
2014-02-10 4:40,2.9,13.4,1020,88.5,420,2.967374852,5.557399256,-10.5,1.016380182,1.883619818,12.38361982,FALSE,1200
2014-02-10 4:50,2.9,13.4,1020,88.4,490,1.836914463,5.395900783,-10.5,0.998396618,1.901603382,12.40160338,FALSE,1190
2014-02-10 5:00,2.7,13.4,1020,88.3,190,2.402596636,5.71555154,-10.7,0.781199335,1.918800665,12.61880067,FALSE,1180
2014-02-10 5:10,2.5,13.4,1020.2,88.3,210,2.910723689,5.474275076,-10.9,0.582012909,1.917987091,12.81798709,FALSE,1170
2014-02-10 5:20,2.5,13.4,1020.3,88.4,190,3.268641341,6.527325929,-10.9,0.600009568,1.899990432,12.79999043,FALSE,1160
2014-02-10 5:30,2.4,13.5,1020.5,88.4,210,3.13989057,6.031673666,-11.1,0.500412989,1.899587011,12.99958701,FALSE,1150
2014-02-10 5:40,2.2,13.7,1020.5,88.5,280,2.970252161,6.116992897,-11.5,0.319179273,1.880820727,13.38082073,FALSE,1140
2014-02-10 5:50,2.1,13.8,1020.5,88.5,360,2.869788043,5.832179403,-11.7,0.219579433,1.880420567,13.58042057,FALSE,1130
2014-02-10 6:00,1.9,13.8,1020.5,88.5,360,2.257718082,5.881556687,-11.9,0.020379972,1.879620028,13.77962003,FALSE,1120
2014-02-10 6:10,1.8,13.8,1020.5,88.5,400,2.759851727,5.439964931,-12,-0.079219649,1.879219649,13.87921965,FALSE,1110
2014-02-10 6:20,1.8,13.8,1020.8,88.5,310,2.257832251,5.450889242,-12,-0.079219649,1.879219649,13.87921965,FALSE,1100
2014-02-10 6:30,1.8,13.8,1020.9,88.5,590,2.190483339,5.262298238,-12,-0.079219649,1.879219649,13.87921965,FALSE,1090
2014-02-10 6:40,1.8,13.8,1020.9,88.5,510,2.497919597,6.000866411,-12,-0.079219649,1.879219649,13.87921965,FALSE,1080
2014-02-10 6:50,1.8,13.8,1021,88.5,430,2.693185702,5.473276055,-12,-0.079219649,1.879219649,13.87921965,FALSE,1070
2014-02-10 7:00,1.6,13.8,1021.2,88.5,370,2.336561293,5.199084662,-12.2,-0.278418674,1.878418674,14.07841867,FALSE,1060
2014-02-10 7:10,1.6,13.8,1021.2,88.6,740,2.71221991,5.686287291,-12.2,-0.260507337,1.860507337,14.06050734,FALSE,1050
2014-02-10 7:20,1.7,13.8,1021.4,88.7,290,2.133994108,5.177457788,-12.1,-0.14301656,1.84301656,13.94301656,FALSE,1040
2014-02-10 7:30,1.6,13.8,1021.8,88.7,570,2.162357238,5.489463651,-12.2,-0.242623001,1.842623001,14.042623,FALSE,1030
2014-02-10 7:40,1.7,13.8,1022,88.8,350,1.711893708,5.331924599,-12.1,-0.125155741,1.825155741,13.92515574,FALSE,1020
2014-02-10 7:50,1.6,13.8,1022,88.9,280,1.503528998,4.768584754,-12.2,-0.206935329,1.806935329,14.00693533,FALSE,1010
2014-02-10 8:00,1.8,13.8,1022.2,88.9,390,2.399746194,5.3899182,-12,-0.007708444,1.807708444,13.80770844,FALSE,1000
2014-02-10 8:10,1.6,13.7,1022.2,88.9,410,2.226891516,5.893297394,-12.1,-0.206935329,1.806935329,13.90693533,FALSE,990
2014-02-10 8:20,1.6,13.5,1022,88.8,360,1.616484267,6.295790547,-11.9,-0.224765665,1.824765665,13.72476566,FALSE,980
2014-02-10 8:30,1.7,13.4,1022,88.8,230,3.134691555,6.370534425,-11.7,-0.125155741,1.825155741,13.52515574,FALSE,970
2014-02-10 8:40,1.7,13.4,1022.1,88.8,420,3.121799494,6.153402954,-11.7,-0.125155741,1.825155741,13.52515574,FALSE,960
2014-02-10 8:50,1.8,13.5,1022.1,88.7,530,2.205909878,5.687175187,-11.7,-0.043410047,1.843410047,13.54341005,FALSE,950
2014-02-10 9:00,1.7,13.5,1022.4,88.8,660,3.267125932,5.269334697,-11.8,-0.125155741,1.825155741,13.62515574,FALSE,940
2014-02-10 9:10,1.4,13.4,1022.6,89,560,2.842136132,6.067310953,-12,-0.388365563,1.788365563,13.78836556,FALSE,930
2014-02-10 9:20,1.2,13.4,1022.8,89.1,350,2.490815808,5.568288481,-12.2,-0.569836455,1.769836455,13.96983646,FALSE,920
2014-02-10 9:30,1.5,13.2,1022.9,89.3,380,2.201663093,4.377519803,-11.7,-0.235511254,1.735511254,13.43551125,FALSE,910
2014-02-10 9:40,1.5,13.3,1022.9,89.5,470,1.380891811,5.013296102,-11.8,-0.200154548,1.700154548,13.50015455,FALSE,900
2014-02-10 9:50,1.4,13.4,1022.9,89.6,360,2.135122406,5.392703618,-12,-0.28215435,1.68215435,13.68215435,FALSE,890
2014-02-10 10:00,1.6,13.2,1022.7,89.7,220,1.843724219,5.919516957,-11.6,-0.065264638,1.665264638,13.26526464,FALSE,880
2014-02-10 10:10,1.7,13.1,1022.8,89.6,240,2.171285764,5.807367573,-11.4,0.016758812,1.683241188,13.08324119,FALSE,870
2014-02-10 10:20,1.8,13.1,1022.9,89.6,310,2.705492023,6.019992767,-11.3,0.116396665,1.683603335,12.98360334,FALSE,860
2014-02-10 10:30,2.1,13.1,1022.8,89.5,120,2.269886643,6.409962139,-11,0.397651874,1.702348126,12.70234813,FALSE,850
2014-02-10 10:40,1.9,13.1,1022.9,89.5,150,2.902852699,6.369728896,-11.2,0.1983828,1.7016172,12.9016172,FALSE,840
2014-02-10 10:50,2.1,13.1,1022.9,89.4,240,1.90561103,5.899885304,-11,0.37996613,1.72003387,12.72003387,FALSE,830
2014-02-10 11:00,2.2,13.1,1023,89.4,480,2.212229635,6.535750916,-10.9,0.479597286,1.720402714,12.62040271,FALSE,820
2014-02-10 11:10,2.1,13.1,1023,89.3,330,1.510413073,6.013206495,-11,0.362253386,1.737746614,12.73774661,FALSE,810
2014-02-10 11:20,2.3,13.1,1023,89.2,320,1.754511757,5.633088717,-10.8,0.543762104,1.756237896,12.5562379,FALSE,800
2014-02-10 11:30,2.4,13.1,1022.9,89,290,2.620233223,5.61910828,-10.7,0.607805075,1.792194925,12.49219492,FALSE,790
2014-02-10 11:40,2.4,13.1,1022.9,89,310,2.050154094,5.425575379,-10.7,0.607805075,1.792194925,12.49219492,FALSE,780
2014-02-10 11:50,2.2,13.1,1023.1,88.8,580,1.701845747,5.857791483,-10.9,0.372894944,1.827105056,12.72710506,FALSE,770
2014-02-10 12:00,1.9,13.1,1023.1,88.8,690,2.308957728,5.861630678,-11.2,0.074064321,1.825935679,13.02593568,FALSE,760
2014-02-10 12:10,1.8,13.1,1023,88.8,640,1.887733447,5.272235051,-11.3,-0.025545746,1.825545746,13.12554575,FALSE,750
2014-02-10 12:20,2,13.1,1023,88.8,670,2.097796923,5.192229586,-11.1,0.173674457,1.826325543,12.92632554,FALSE,740
2014-02-10 12:30,2.1,13.2,1023,88.9,480,2.197087853,5.151000385,-11.1,0.291132409,1.808867591,12.90886759,FALSE,730
2014-02-10 12:40,2,13.2,1022.8,88.9,640,2.435939821,5.153270533,-11.2,0.191518721,1.808481279,13.00848128,FALSE,720
2014-02-10 12:50,2,13.2,1022.8,88.9,660,2.431208067,5.811989964,-11.2,0.191518721,1.808481279,13.00848128,FALSE,710
2014-02-10 13:00,1.6,13.3,1022.7,88.9,480,3.418978262,5.645404117,-11.7,-0.206935329,1.806935329,13.50693533,FALSE,700
2014-02-10 13:10,1.4,13.3,1022.7,89,950,2.116307475,5.721122501,-11.9,-0.388365563,1.788365563,13.68836556,FALSE,690
2014-02-10 13:20,1.4,13.3,1022.5,89,2020,2.322282159,5.095783117,-11.9,-0.388365563,1.788365563,13.68836556,FALSE,680
2014-02-10 13:30,1.7,13.2,1022.6,89,3000,1.812574646,4.873866345,-11.5,-0.089515102,1.789515102,13.2895151,FALSE,670
2014-02-10 13:40,1.7,13.2,1022.5,89,3000,1.651766766,4.61320567,-11.5,-0.089515102,1.789515102,13.2895151,FALSE,660
2014-02-10 13:50,2,13.1,1022.5,89.1,2290,2.016420357,4.465876056,-11.1,0.227126249,1.772873751,12.87287375,FALSE,650
2014-02-10 14:00,2.3,13.2,1022.4,89.1,1280,2.19900736,5.582505408,-10.9,0.525988401,1.774011599,12.6740116,FALSE,640
2014-02-10 14:10,2.5,13.2,1022.5,89.1,1240,2.580940912,5.637263876,-10.7,0.725230181,1.774769819,12.47476982,FALSE,630
2014-02-10 14:20,2.5,13.3,1022.5,89.2,700,1.874693323,5.90978214,-10.8,0.743010839,1.756989161,12.55698916,FALSE,620
2014-02-10 14:30,2.4,13.3,1022.6,89.2,1850,2.028553677,6.280523066,-10.9,0.643386438,1.756613562,12.65661356,FALSE,610
2014-02-10 14:50,1.8,13.3,1022.6,89.3,2400,2.018522558,5.862215169,-11.5,0.063370761,1.736629239,13.23662924,FALSE,590
2014-02-10 15:00,2.3,13.3,1022.6,89.3,780,4.403568638,7.387055114,-11,0.561508807,1.738491193,12.73849119,FALSE,580
2014-02-10 15:10,2.6,13.2,1022.8,89.3,920,2.380396957,5.832984684,-10.6,0.860392445,1.739607555,12.33960755,FALSE,570
2014-02-10 15:20,2.1,13.2,1022.9,89.3,3000,2.078534107,5.414766474,-11.1,0.362253386,1.737746614,12.83774661,FALSE,560
2014-02-10 15:30,1.6,13.2,1023,89.2,3000,2.705877465,4.557217039,-11.6,-0.15360632,1.75360632,13.35360632,FALSE,550
2014-02-10 15:40,1.4,13.2,1023.3,89.2,3000,2.358729657,4.857612006,-11.8,-0.352853825,1.752853825,13.55285383,FALSE,540
2014-02-10 15:50,1.4,13.1,1023.3,89.2,3000,3.21496077,5.065967553,-11.7,-0.352853825,1.752853825,13.45285383,FALSE,530
2014-02-10 16:00,1.4,13.1,1023.3,89.2,900,2.172101145,5.269912392,-11.7,-0.352853825,1.752853825,13.45285383,FALSE,520
2014-02-10 16:10,1.5,13.1,1023.4,89.3,880,2.116796663,5.292369213,-11.6,-0.235511254,1.735511254,13.33551125,FALSE,510
2014-02-10 16:20,1.6,13.1,1023.5,89.4,1000,2.238255045,5.350720919,-11.5,-0.118188647,1.718188647,13.21818865,FALSE,500
2014-02-10 16:30,1.8,13.1,1023.6,89.4,1330,2.525301282,6.313703623,-11.3,0.081073062,1.718926938,13.01892694,FALSE,490
2014-02-10 16:40,1.9,13.1,1023.5,89.5,3000,2.105463218,6.149554832,-11.2,0.1983828,1.7016172,12.9016172,FALSE,480
2014-02-10 17:00,1.1,13.1,1023.7,89.6,1810,2.403045649,5.606725569,-12,-0.581066919,1.681066919,13.68106692,FALSE,460
2014-02-10 17:10,1.2,13,1023.7,89.6,1840,3.457538051,5.385669004,-11.8,-0.481429462,1.681429462,13.48142946,FALSE,450
2014-02-10 17:20,1.2,13.1,1023.8,89.6,1150,2.146234055,5.709963168,-11.9,-0.481429462,1.681429462,13.58142946,FALSE,440
2014-02-10 17:30,1.3,13.1,1023.7,89.6,2580,2.731330436,5.454340845,-11.8,-0.381791939,1.681791939,13.48179194,FALSE,430
2014-02-10 17:40,1.2,13.1,1023.8,89.6,3000,2.727622853,5.56777097,-11.9,-0.481429462,1.681429462,13.58142946,FALSE,420
2014-02-10 17:50,1.1,13.1,1024.1,89.6,3000,2.314682573,5.643779282,-12,-0.581066919,1.681066919,13.68106692,FALSE,410
2014-02-10 18:00,0.8,13.1,1024.2,89.5,3000,2.206306502,5.901034792,-12.3,-0.897592343,1.697592343,13.99759234,FALSE,400
2014-02-10 18:10,1.1,13.1,1024.4,89.3,3000,2.3048288,5.647810567,-12,-0.634019657,1.734019657,13.73401966,FALSE,390
2014-02-10 18:20,1.4,13.2,1024.4,89.2,820,1.946753227,5.886437961,-11.8,-0.352853825,1.752853825,13.55285383,FALSE,380
2014-02-10 18:30,1.7,13.1,1024.5,89,260,2.600016603,6.066293239,-11.4,-0.089515102,1.789515102,13.1895151,FALSE,370
2014-02-10 18:40,1.8,13.1,1024.6,88.8,170,2.433783244,6.242331225,-11.3,-0.025545746,1.825545746,13.12554575,FALSE,360
2014-02-10 18:50,1.7,13.2,1024.7,88.6,210,2.599574849,6.499400788,-11.5,-0.160904379,1.860904379,13.36090438,FALSE,350
2014-02-10 19:00,1.6,13.2,1024.7,88.5,990,1.946807065,5.991656053,-11.6,-0.278418674,1.878418674,13.47841867,FALSE,340
2014-02-10 19:10,1.8,13.2,1024.8,88.5,1390,2.268153984,6.198022064,-11.4,-0.079219649,1.879219649,13.27921965,FALSE,330
2014-02-10 19:20,1.9,13.2,1024.7,88.5,1050,3.438717493,5.397705253,-11.3,0.020379972,1.879620028,13.17962003,FALSE,320
2014-02-10 19:30,1.9,13.2,1024.8,88.5,310,2.219563908,5.358501289,-11.3,0.020379972,1.879620028,13.17962003,FALSE,310
2014-02-10 19:40,1.6,13.2,1025,88.5,210,1.878528791,5.275521736,-11.6,-0.278418674,1.878418674,13.47841867,FALSE,300
2014-02-10 19:50,1.4,13.1,1025.2,88.5,180,1.586626942,5.682659144,-11.7,-0.477617406,1.877617406,13.57761741,FALSE,290
2014-02-10 20:00,1.5,13.1,1025.2,88.6,360,1.883956991,6.01171407,-11.6,-0.360110224,1.860110224,13.46011022,FALSE,280
2014-02-10 20:10,1.3,13.1,1025.4,88.7,470,2.60224734,6.282380821,-11.8,-0.541441895,1.841441895,13.6414419,FALSE,270
2014-02-10 20:20,1.1,13.1,1025.5,88.9,510,2.022875604,5.006792815,-12,-0.705001307,1.805001307,13.80500131,FALSE,260
2014-02-10 20:30,0.9,13.1,1025.5,89.1,1370,1.801923292,5.512991243,-12.2,-0.868696328,1.768696328,13.96869633,FALSE,250
2014-02-10 20:40,0.8,13.1,1025.7,89.2,420,1.961556645,5.031132629,-12.3,-0.950594696,1.750594696,14.0505947,FALSE,240
2014-02-10 20:50,0.6,13.1,1025.7,89.4,420,2.081563606,4.325169702,-12.5,-1.114493157,1.714493157,14.21449316,FALSE,230
2014-02-10 21:00,0.6,13.1,1025.7,89.4,560,2.017282063,4.684076545,-12.5,-1.114493157,1.714493157,14.21449316,FALSE,220
2014-02-10 21:10,0.9,13.1,1025.8,89.3,790,2.83841822,5.05800178,-12.2,-0.83327345,1.73327345,13.93327345,FALSE,210
2014-02-10 21:20,0.5,13.1,1025.6,89.2,720,2.62040696,4.949087528,-12.6,-1.249464203,1.749464203,14.3494642,FALSE,200
2014-02-10 21:30,0.5,13.1,1025.6,89,260,2.163378679,4.396566011,-12.6,-1.28491317,1.78491317,14.38491317,FALSE,190
2014-02-10 21:40,0.8,13.1,1025.6,88.9,340,1.38862926,4.907311767,-12.3,-1.003840048,1.803840048,14.10384005,FALSE,180
2014-02-10 21:50,1.3,13.1,1025.7,88.8,2140,2.759851727,5.439964931,-11.8,-0.523595011,1.823595011,13.62359501,TRUE,170
2014-02-10 22:00,1.5,13.1,1025.7,88.7,3000,3.376738917,6.01727798,-11.6,-0.342229371,1.842229371,13.44222937,TRUE,160
2014-02-10 22:10,1.4,13.1,1025.9,88.5,240,1.955739243,5.777982694,-11.7,-0.477617406,1.877617406,13.57761741,TRUE,150
2014-02-10 22:20,1.2,13.1,1025.9,88.5,220,2.788297355,5.425439877,-11.9,-0.676815847,1.876815847,13.77681585,TRUE,140
2014-02-10 22:30,1.1,13.1,1026,88.3,550,2.484111299,5.351559684,-12,-0.812283783,1.912283783,13.91228378,TRUE,130
2014-02-10 22:40,1.2,13.1,1025.9,88.3,410,2.202638444,6.43338044,-11.9,-0.712691645,1.912691645,13.81269164,TRUE,120
2014-02-10 22:50,1.4,13.1,1025.9,88.2,340,2.329404571,5.853535201,-11.7,-0.531492513,1.931492513,13.63149251,TRUE,110
2014-02-10 23:00,1.2,13.1,1026,88,120,2.079797671,5.30701815,-11.9,-0.766707841,1.966707841,13.86670784,TRUE,100
2014-02-10 23:10,1.3,13.1,1025.9,87.8,160,1.729744857,5.953820851,-11.8,-0.703278852,2.003278852,13.80327885,TRUE,90
2014-02-10 23:20,1.2,13.1,1026.1,87.7,3000,2.103749455,6.3611507,-11.9,-0.820967037,2.020967037,13.92096704,TRUE,80
2014-02-10 23:30,1,13.1,1025.9,87.5,490,2.694138733,6.568989001,-12.1,-1.056403256,2.056403256,14.15640326,TRUE,70
2014-02-10 23:40,0.7,13.1,1025.9,87.3,340,1.936476495,5.889826719,-12.4,-1.391476218,2.091476218,14.49147622,TRUE,60
2014-02-10 23:50,0.8,13,1026,87.2,1980,2.303457766,5.322976829,-12.2,-1.310153713,2.110153713,14.31015371,TRUE,50
2014-02-11 0:00,1,12.9,1026.1,87,390,2.544412442,6.628421028,-11.9,-1.147610387,2.147610387,14.04761039,TRUE,40
2014-02-11 0:10,0.8,12.9,1026,86.8,650,2.257718082,5.881556687,-12.1,-1.383361517,2.183361517,14.28336152,TRUE,30
2014-02-11 0:20,1,12.9,1026,86.7,400,2.582515113,5.746356732,-11.9,-1.202658665,2.202658665,14.10265866,TRUE,20
2014-02-11 0:30,1,12.9,1026.1,86.5,1070,2.853829214,6.501204413,-11.9,-1.239492517,2.239492517,14.13949252,TRUE,10
2014-02-11 0:40,0.9,12.8,1026,86.3,1090,1.824277655,6.446860557,-11.9,-1.375956614,2.275956614,14.17595661,TRUE,0
2014-02-11 7:10,1.5,13.2,1025.8,79.5,700,0.97481339,4.290657159,-11.7,-2.100289832,3.600289832,15.30028983,TRUE,0
2014-02-11 11:20,0.7,12.9,1026.3,83.2,480,1.880401832,4.088286799,-12.2,-2.161085675,2.861085675,15.06108567,FALSE,700
2014-02-11 11:30,0.7,12.9,1026.1,83.4,340,1.384409259,3.214562335,-12.2,-2.12249075,2.82249075,15.02249075,FALSE,690
2014-02-11 11:40,1.2,12.8,1026,83.7,470,1.656492283,2.620311683,-11.6,-1.567642983,2.767642983,14.36764298,FALSE,680
2014-02-11 11:50,1.1,12.8,1026,83.9,560,0.911177627,4.916274538,-11.7,-1.628721941,2.728721941,14.42872194,FALSE,670
2014-02-11 12:00,1.1,12.8,1025.8,83.9,1330,0.618354907,5.263804443,-11.7,-1.628721941,2.728721941,14.42872194,FALSE,660
2014-02-11 12:10,1.4,12.8,1025.7,83.6,3000,0.958636738,4.396705085,-11.4,-1.388006475,2.788006475,14.18800648,FALSE,650
2014-02-11 12:20,1.9,12.8,1025.7,83.3,3000,0.374769694,4.283637202,-10.9,-0.948758736,2.848758736,13.74875874,FALSE,640
2014-02-11 12:30,2.1,12.8,1025.5,83,3000,0.620638657,3.748974214,-10.7,-0.80808149,2.90808149,13.60808149,FALSE,630
2014-02-11 12:40,2.5,12.8,1025.4,82.7,3000,0.773047178,3.516020202,-10.3,-0.468891989,2.968891989,13.26889199,FALSE,620
2014-02-11 12:50,2.7,12.8,1025.3,82.5,1150,0.841884291,3.705567546,-10.1,-0.309207192,3.009207192,13.10920719,FALSE,610
2014-02-11 13:00,3,12.8,1025.1,82,3000,2.007882392,2.988044226,-9.8,-0.109336884,3.109336884,12.90933688,FALSE,600
2014-02-11 13:10,3.2,12.8,1025.1,81.5,3000,1.595903997,4.314289099,-9.6,-0.009602332,3.209602332,12.80960233,FALSE,590
2014-02-11 13:20,2.1,12.8,1024.9,81,3000,1.412967068,5.625257689,-10.7,-1.202026372,3.302026372,14.00202637,FALSE,580
2014-02-11 13:30,2.5,12.8,1024.7,80.5,3000,0.901361618,4.816383211,-10.3,-0.904913484,3.404913484,13.70491348,FALSE,570
2014-02-11 13:40,3,12.8,1024.9,80,3000,1.708292044,4.271034804,-9.8,-0.509307649,3.509307649,13.30930765,FALSE,560
2014-02-11 13:50,3.1,12.8,1024.8,79.5,3000,1.73657719,4.151421403,-9.7,-0.511700007,3.611700007,13.31170001,FALSE,550
